,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YDR481C,9.027538626,8.998528001,9.06071645,9.051879126,9.699398106
YDR482C,7.816851563,7.983923401,7.816549485,8.026707786,7.74176379
YDR483W,10.42215546,10.36100219,10.4060287,10.30360544,10.44381438
YDR484W,6.646285453,6.734871461,6.761364142,6.850260668,6.701889789
YDR485C,8.194056884,8.389410686,8.328311105,8.267599024,8.540180744
YDR486C,8.545584058,8.80204319,8.75811062,8.781152659,9.373741229
YDR487C,11.1539917,10.69612471,10.71431751,10.57454309,10.53335057
YDR488C,8.460769536,8.356616826,8.13591147,7.840690496,8.335363524
YDR489W,7.230060294,6.747465031,6.893473733,6.960863509,6.861661102
YDR490C,9.141404821,9.016635555,8.806195763,8.745861572,9.51103846
YDR492W,9.601481494,10.26622331,10.08269791,9.494991124,9.398909443
YDR493W,8.647636727,8.688246502,8.725467777,8.661198773,8.111908483
YDR494W,9.303880263,9.690236971,9.719288225,9.596524078,9.588397767
YDR495C,6.52620374,6.423837296,6.484524125,6.490992709,6.260388669
YDR496C,9.110491477,8.968731171,9.043188233,9.223203103,8.781312738
YDR497C,12.76551615,13.00643186,12.94897115,13.05082059,12.72240564
YDR498C,8.830968867,8.905234896,8.742530617,8.850898795,9.060384341
YDR499W,7.575172632,7.733112626,7.612852347,7.719751808,8.100977943
YDR500C,12.71736546,12.39061324,12.46831137,12.59817666,12.10136199
YDR501W,6.050780175,5.805750884,5.631688211,5.823389115,5.57970611
YDR502C,13.20487475,12.86966234,12.93374939,12.90012748,12.10994417
YDR503C,7.623452099,7.758201749,7.866145104,8.07352026,7.875781264
YDR504C,8.490381221,9.383646449,9.4675793,9.211860302,9.4368628
YDR505C,7.701357993,8.558350377,8.722792161,8.507787585,8.456417975
YDR506C,6.83115245,7.111243461,7.103802156,7.011740653,7.362177159
YDR507C,9.393701142,9.900911112,9.723127768,9.801813834,9.182387723
YDR508C,10.70679147,9.065772228,8.520865672,9.043442051,8.334712057
YDR510W,11.72746219,11.41837316,11.46298158,11.46030224,11.28443576
YDR511W,9.157586713,9.788050342,9.917719325,9.708214781,9.329373562
YDR512C,4.914769205,5.303120947,5.253230043,5.314400196,5.405747273
YDR513W,10.28773704,11.31798584,11.37933968,11.30587255,11.99562621
YDR514C,7.948112933,8.165750757,7.97901881,8.070643778,7.749281161
YDR515W,6.218870339,6.425773971,6.538603526,6.417162476,5.854737595
YDR516C,11.69390135,10.99197986,10.9425601,10.45093916,9.957205015
YDR517W,11.39616358,11.09693288,10.99336197,10.83783246,10.59605555
YDR518W,9.766881511,7.38557844,7.294116039,7.407197206,7.814405859
YDR519W,10.09843458,9.461002275,9.617696316,9.608477545,9.36122263
YDR520C,7.919673176,7.781539729,7.643753349,7.605302718,7.686039159
YDR522C,4.07604479,4.004638205,4.065750121,4.043378936,4.26592262
YDR523C,5.457190059,6.031757314,5.998915191,5.981992908,5.26858835
YDR524C,7.612415376,7.615854857,7.718205125,7.64974002,7.827060884
YDR524C-B,13.51582438,13.69793243,13.6884957,13.60930781,13.44143062
YDR524W-A,6.405102054,6.896308559,6.187072331,6.084623456,6.824658326
YDR525W-A,9.804246684,10.51928589,10.50815867,10.54980434,10.62229241
YDR527W,9.072778275,8.994161495,8.820971087,8.960264666,8.869294204
YDR528W,7.521486509,7.095966405,7.11360406,6.79470255,6.445879407
YDR529C,12.53774652,13.20509441,13.31012527,13.28090775,12.91403565
YDR530C,7.928441716,7.806431729,7.608154263,7.677430433,7.444473657
YDR531W,10.24633973,10.43766341,10.54043718,10.6144775,10.60428185
YDR532C,6.43727511,6.633270102,6.726347557,6.701733048,6.615644274
YDR533C,10.53835378,10.9801408,10.06478068,8.880590549,10.19461906
YDR534C,6.346578122,6.918246137,6.847414471,6.527760042,7.177712512
YDR536W,4.825037248,6.807190812,7.738476606,7.357828023,7.848446432
YDR538W,6.4910216,7.371101799,7.186897827,7.495727078,7.363420305
YDR539W,7.967220617,7.247021436,7.281453431,7.472371708,6.600325691
YDR540C,5.919493877,4.995198678,4.880965022,4.901160858,5.112350154
YDR541C,7.780189515,6.838243607,6.913067333,6.794511958,6.1743761
YEL001C,9.563275334,9.128844737,9.26569206,9.439905963,8.957817351
YEL002C,10.79069188,10.67235867,10.63536498,10.60126355,10.64661433
YEL003W,8.059546687,7.616683478,7.809828508,7.991173013,7.943958877
YEL004W,8.108427663,7.955242024,7.951062029,7.988314686,8.218247429
YEL005C,7.87738245,8.063863243,7.950124571,7.966830603,8.335782535
YEL006W,8.352801399,8.361719932,8.337120077,8.498202697,8.364405015
YEL007W,9.79944651,9.986660831,9.98499867,9.946559175,10.20854745
YEL009C,13.42184606,13.60216465,13.55980445,13.58762226,13.42901569
YEL011W,11.50638459,11.88473889,11.75888773,11.31760686,12.02494457
YEL012W,10.1315822,10.66505864,10.65557251,10.71577326,10.50623724
YEL013W,9.464435364,9.17774921,9.474897034,9.329135529,9.025400153
YEL015W,8.847691945,8.903003272,8.842562557,8.879062936,8.662262708
YEL016C,7.875218066,7.836555344,7.720548947,7.433859965,7.223615464
YEL017C-A,10.33502632,10.41007375,10.62893406,10.29672046,9.820063638
YEL017W,9.699061408,9.411279632,9.405741096,9.252822049,9.446264448
YEL018W,8.56166652,8.407885616,8.281677331,8.296805858,8.411844868
YEL019C,4.651851074,4.481716444,4.615106043,4.607570781,4.766425809
YEL020C,7.322514094,7.873502063,7.888117538,7.811466939,9.137760281
YEL020W-A,10.17944588,10.34005924,10.50771979,10.47334508,9.607144065
YEL021W,8.781098185,8.746745165,8.839952307,8.848420482,8.612472924
YEL022W,8.664698986,8.463477946,8.426324754,8.408568013,8.247588732
YEL023C,7.171338489,7.048454662,7.036013122,6.842153623,6.883790261
YEL024W,10.98684428,11.95087599,12.183041,12.07098336,11.52069975
YEL025C,6.980237011,7.423981911,7.564664168,7.073171172,7.01561501
YEL026W,11.7634696,11.41452821,11.53253875,11.64957643,10.7303661
YEL027W,12.35183768,11.66890035,11.93361162,11.80563684,11.03967912
YEL029C,7.75477005,7.234093338,7.363745836,7.334400169,6.629948823
YEL030W,5.177389369,5.898625312,5.877227589,5.992895322,6.515552508
YEL031W,10.86380325,10.54989707,10.60995436,10.53369497,10.1265919
YEL032W,9.090584648,9.611903701,9.506804971,9.463865613,9.015330357
YEL034W,12.99875487,13.62442705,13.60656571,13.62552851,13.78853951
YEL035C,4.677061783,5.455097026,5.102044886,4.918148841,5.099903648
YEL036C,8.347933142,8.638778091,8.642442639,8.51765423,8.726882616
YEL037C,10.8450899,10.82484465,10.76571109,10.73113785,10.98418023
YEL038W,9.978549639,9.063725622,8.917598097,8.881621785,8.332253065
YEL039C,9.054601465,8.637491748,8.784018313,7.970678241,8.163419744
YEL040W,9.732647563,9.575963827,10.12633023,10.35071145,8.713525124
YEL041W,8.612217787,9.360177883,9.286644146,9.877243394,11.30737978
YEL042W,9.564682001,9.430198166,9.557318651,9.637331377,9.309452239
YEL043W,9.421444891,9.38714489,9.29230461,9.204691698,9.380493556
YEL044W,10.37320172,10.31700029,10.24172191,10.32638876,10.36176607
YEL046C,10.00712225,10.21910929,10.34219896,10.45270183,10.2742086
YEL047C,10.04146208,8.393196551,8.3595326,8.465018021,8.397028964
YEL048C,5.252272398,4.716698283,4.95807827,4.854178689,4.555611449
YEL049W,11.17413035,7.207922831,7.067041862,6.725150111,9.449626825
YEL050C,10.03117146,10.10087255,10.24549702,10.0204517,9.525742193
YEL051W,10.83274723,10.01450272,10.26080737,10.31518191,9.977147857
YEL052W,9.525410507,9.863143003,9.860088255,9.792171915,9.335122977
YEL053C,7.54908259,7.6719827,7.682729757,7.707250572,7.625077687
YEL054C,12.00183125,11.53218378,11.67045635,11.8817571,11.22157052
YEL055C,8.443874296,8.343424015,8.432827426,8.555465939,7.823100109
YEL056W,8.963813602,8.778862438,8.6876952,8.774918415,8.808831255
YEL057C,5.647661973,5.495363803,5.689389329,5.892040853,7.03796403
YEL058W,10.60926579,10.78758926,10.72770574,10.74838993,10.5430562
YEL059C-A,8.805945547,9.166533296,9.174839233,9.138809101,9.141017309
YEL060C,11.09248965,11.44309997,11.56151531,11.30620283,11.96005285
YEL061C,7.441454799,7.08330283,7.123738063,7.050255619,6.688812308
YEL062W,7.222416509,7.582609661,7.747147863,7.843655561,7.904222328
YEL063C,9.811790411,9.911632256,10.19977652,10.16691754,9.488642834
YEL064C,7.114858743,7.111173573,6.975158979,6.993620996,6.94163966
YEL065W,10.28246348,9.258451978,9.05363738,9.888815075,6.863153762
YEL066W,10.29421769,10.36429028,10.38790173,10.35165892,9.799003375
YEL069C,4.373891309,4.95195831,4.697334316,4.135110962,4.11656937
YEL070W,8.37513513,9.558758906,9.458101488,7.775129387,7.438801359
YEL071W,12.07099806,9.42297668,9.212399023,9.322875774,9.062055033
YEL072W,8.469111538,7.958283425,8.302217725,8.090787579,7.279346447
YEL073C,5.74831865,6.028321812,5.986751994,6.546991091,6.180451417
YEL075C,3.900059743,3.871960147,3.826817794,3.875747386,3.853840191
YEL076C,7.690073185,6.621927297,7.344901235,7.227385252,6.708757674
YEL076C-A,9.636197073,8.78967859,9.270093547,9.112236785,8.975082358
YER001W,9.575323449,10.32564196,10.10983756,9.346826593,8.376069855
YER002W,8.629693085,8.328174805,8.353168069,8.501329103,8.424582391
YER003C,10.87591494,10.68260712,10.73101064,10.70447656,10.34858016
YER004W,11.10008401,11.28203452,11.29313298,11.16464478,12.05415331
YER005W,8.07229581,7.739598583,7.797309037,7.725476249,7.615822108
YER006W,9.310065915,9.223319133,9.296616502,9.429816616,9.095136654
YER007C-A,10.46579153,10.3224106,10.47010157,10.59735921,10.4756203
YER007W,6.948950746,7.072679665,7.095215841,7.204956073,7.213865457
YER008C,9.584635887,9.369527123,9.250183012,9.300956238,9.397823599
YER009W,11.54495738,11.15767015,11.3598547,11.53805579,10.88234448
YER010C,9.44883557,10.04140011,10.112076,10.05125601,10.26773807
YER011W,13.78535606,6.68744876,6.415998364,6.213384422,6.673416015
YER012W,11.65429096,11.2104939,11.32592491,11.41050236,11.49894848
YER013W,8.676966342,8.559203906,8.462082942,8.484435897,8.419034695
YER014C-A,4.45252926,4.380166893,4.246022379,4.24424592,4.699981286
YER014W,9.441989605,8.4455685,8.246195606,8.164215347,8.77230729
YER015W,8.190102156,8.445532919,8.787683417,9.73268061,10.40007728
YER016W,7.866659323,8.049750452,8.046949684,7.887266709,7.483898366
YER017C,10.31894125,10.3977518,10.42209387,10.25383684,10.15751594
YER018C,9.258994257,9.347935586,9.083910995,8.933781388,8.95219679
YER019C-A,10.87495798,10.89666111,10.85709917,10.92122488,10.89324408
YER019W,9.169369152,8.998423409,8.899674982,8.744719326,8.732620251
YER020W,9.890374275,10.51344327,10.41221811,10.11171494,10.4391021
YER021W,10.5246381,10.36741738,10.31525635,10.28033225,10.33941603
YER023W,11.14547767,11.08697108,11.17985773,11.19324607,10.95626771
YER024W,8.748684995,8.926240183,8.733837709,9.624103669,11.14697837
YER025W,11.32032911,11.05530879,11.23179737,11.31187287,10.67268373
YER026C,10.02429101,10.438735,10.66666951,10.61993128,9.691323473
YER027C,8.893335781,8.575291266,8.460659097,8.38770973,8.574200696
YER028C,5.679948596,6.044191161,5.70595232,5.693920448,6.090914807
YER029C,9.31605762,9.279660694,9.280166275,9.401826014,9.367344311
YER030W,9.733858969,9.803083904,9.816644765,10.13753767,10.31979628
YER031C,10.46934008,10.19516116,10.25304616,10.26437377,10.13325236
YER032W,8.831583939,8.600038174,8.559415529,8.510834457,8.387869158
YER033C,7.006826335,7.127997451,6.90861379,6.804659839,7.049472026
YER034W,8.35758912,8.257892342,8.081156891,8.146014981,8.457055304
YER035W,8.05626526,8.614009156,8.62257365,8.357782862,9.312759403
YER036C,10.49267685,10.61965935,10.66757263,10.78976459,10.39706438
YER037W,5.713187532,6.126873522,5.772753152,5.219348435,7.352460772
YER038C,4.911712892,4.894366435,4.862348174,4.883906329,5.075870321
YER039C,6.08652326,6.59935594,6.535002147,6.544139904,7.317045459
YER039C-A,4.677901989,4.970958268,4.979851227,5.051843457,5.504130445
YER040W,7.724675282,7.656604372,7.699886501,7.764002445,7.870503704
YER041W,7.392797195,7.428731946,7.275356681,7.145041172,7.846605522
YER042W,10.32203898,9.90243236,10.19354505,10.28058834,10.45686555
YER043C,13.19014919,12.96619547,12.99059038,13.06314275,12.5277533
YER044C,12.12833817,10.54865951,10.62290208,10.72732719,10.68950279
YER044C-A,4.423812003,4.315204491,4.292311088,4.441749496,4.327666847
YER045C,7.560180991,7.920208853,7.757720735,7.334642779,8.219143702
YER046W,7.820618676,7.539996091,7.708075029,7.589308605,7.643196331
YER047C,6.092118272,6.456711173,6.394165731,6.396197975,6.61087066
YER048C,9.534884934,9.737751858,9.803109483,9.757829618,9.964368504
YER048W-A,8.325906165,8.190939101,8.473175608,8.77822276,8.499289753
YER049W,8.869572442,8.789916354,8.854309221,8.90872173,8.564547541
YER050C,10.07060337,10.21286808,10.29630269,10.20291393,9.880808907
YER051W,7.189156631,7.257052065,7.2075428,7.201853422,7.111137997
YER052C,10.76616956,11.43110601,11.30601352,10.73863836,10.91468008
YER053C,8.813441032,10.11983305,10.44842094,9.8583284,9.675874391
YER053C-A,5.089046878,10.32878783,10.86653636,10.93195905,11.06792943
YER054C,6.932489045,7.483521075,7.267420274,7.57301637,9.66493367
YER055C,11.36763439,11.07990445,11.02346873,11.08063436,11.24324342
YER056C,11.08779586,10.94148875,10.97337513,11.12590295,10.14496533
YER056C-A,12.03363149,11.69373885,11.75144693,11.99953767,11.44855896
YER057C,11.06235458,10.70703338,10.8335438,10.93718022,10.9055868
YER058W,7.535572107,7.485695167,7.276916557,7.135575337,7.000720727
YER059W,8.116384816,8.10721484,8.066539291,8.081464968,8.3872535
YER060W,5.092736763,4.998770937,5.199429907,4.913225421,4.988037043
YER060W-A,4.623232248,4.574854448,4.566595429,4.533202629,4.738340162
YER061C,7.188630633,6.9208232,6.833488202,7.154543034,6.815673246
YER062C,10.20531577,9.99984371,9.853329851,9.121497457,9.879573811
YER063W,10.08984195,9.985807094,9.869984937,9.784088197,9.566802329
YER064C,8.020865052,7.481810149,7.231916679,7.99738428,6.721940357
YER065C,8.004572893,8.818751319,8.735776736,9.238584382,11.1893766
YER066W,8.438271205,8.606300249,8.689544804,8.814530308,9.030365888
YER067W,11.34513241,11.65723365,11.76331773,11.30042371,10.20288576
YER068W,9.242680626,9.399569051,9.484198751,9.479860212,9.454098367
YER069W,11.17148738,11.03607624,11.00472755,10.9198617,11.87982036
YER070W,11.08195748,11.01946963,10.97746808,10.88016007,9.891808215
YER071C,7.787693893,7.689777576,7.675974683,7.740271897,7.273064621
YER072W,10.91774972,10.69760616,10.92726971,10.76361824,9.950597526
YER073W,10.7190596,10.34116931,10.51070319,10.32463454,10.53503931
YER074W,12.58073005,12.23378341,12.42533104,12.55621186,12.13596834
YER074W-A,8.629217296,8.1275013,8.250391212,8.390001409,7.80773151
YER075C,7.040705689,7.144619194,7.30218935,7.007847946,6.864292097
YER076C,5.628519134,5.502575799,5.449739225,5.543438314,5.529310049
YER077C,7.128478817,7.05492012,7.023188638,7.056720642,7.05590516
YER078C,8.26560753,8.618287107,8.759965543,8.642195592,7.979399586
YER078W-A,4.231179278,4.38158176,4.501309317,4.473233465,4.507836174
YER079W,8.804529918,9.419585823,9.364857457,9.057688092,10.17701974
YER080W,8.944924635,9.202864758,9.314933152,9.210942049,9.191222234
YER081W,10.86901842,8.9570433,9.415814678,9.887944134,9.109974254
YER082C,8.272280838,8.325715621,8.413254227,8.583601382,8.376041983
YER083C,9.458429689,9.478417473,9.425110449,9.439364425,9.361772444
YER085C,4.621078854,4.569497691,4.500238357,4.529836613,4.669136551
YER086W,10.8100204,10.54698558,10.50247402,10.58412445,10.58997384
YER087C-B,10.39788637,10.11400354,10.00455111,10.09069026,9.843376975
YER087W,8.248838572,8.479132513,8.492311213,8.333504791,7.79896298
YER088C,9.125725677,9.500313342,9.327845794,9.192147052,9.952736826
YER089C,10.10011585,10.11745533,9.950716037,9.867835942,9.99796325
YER090W,10.20787258,10.02785734,9.891011787,9.816235174,9.998744296
YER091C,13.20936136,13.03797597,13.13042592,13.12128491,12.59339928
YER092W,9.597637889,9.441447754,9.465653519,9.51572794,9.114340747
YER093C,8.108221647,8.321129869,8.219167211,8.234591261,8.253877382
YER093C-A,8.712096465,8.824377701,8.897075015,8.976774758,8.767046383
YER094C,11.9847604,11.83664843,11.78559807,11.64158522,11.73254779
YER095W,9.490720309,9.394740601,9.428697096,9.450833971,9.660308545
YER096W,5.419147681,6.320222061,6.3226181,6.16874641,8.19922644
YER098W,6.225313888,6.170705146,6.096651641,6.057695457,5.828713044
YER099C,9.263172983,9.131619192,9.179480653,9.063874165,8.64310131
YER100W,9.486412121,9.142898105,9.217904449,9.235872906,9.284942004
YER101C,7.226998882,7.673942524,7.598192916,7.358384357,7.937895749
YER102W,12.78475631,12.35710975,12.55852694,12.70473601,12.24916367
YER103W,8.127001283,9.41089764,9.410973569,8.607555437,11.82468174
YER104W,7.659469014,7.158148229,7.035314234,7.126349885,7.145064656
YER105C,9.349224699,9.211821905,9.056097594,9.14680086,8.812908828
YER106W,6.254504142,5.517041591,5.676916178,5.476929584,5.781601437
YER107C,8.80901413,8.707602748,8.758360432,8.784044245,8.953276714
YER109C,8.17057686,7.750015355,7.745937076,7.713015243,7.505129999
YER110C,9.651470836,9.422915852,9.51869461,9.748882955,9.050967063
YER111C,6.891341023,6.820862143,6.924705074,6.618616472,6.765096842
YER112W,9.492027041,9.182309858,9.163985157,9.255443154,9.490758435
YER113C,7.846258359,7.754008363,7.972212816,7.995847716,7.557825231
YER114C,8.857784637,8.736350916,8.674835196,8.67235226,8.77996301
YER115C,7.889102853,8.119127833,7.849715019,7.720545631,8.125002724
YER116C,6.499250123,6.591450997,6.510268342,6.29056054,7.006503005
YER117W,12.59327932,12.32353018,12.42914656,12.52456282,12.05346619
YER118C,8.811404508,8.994009008,8.988998194,9.2235845,8.988438529
YER119C,9.027422516,9.59173247,9.628480063,9.402975299,9.822843996
YER120W,11.7691713,11.6220997,11.64230758,11.58726685,11.59228692
YER122C,9.981994851,9.908602319,9.891379681,9.733597367,9.608019824
YER123W,7.785944554,7.938423582,8.076231834,8.127726317,7.80875621
YER124C,8.621620157,8.184895418,8.313018154,7.530071187,6.827848018
YER125W,9.968206953,9.785810463,9.974137496,9.89241692,9.598882751
YER126C,9.690794088,9.613628578,9.759924202,9.936611167,9.270319152
YER127W,8.748857869,8.546800156,8.51988268,8.624673829,8.061249984
YER128W,7.506893886,7.658186693,7.622963979,7.854763628,8.216769858
YER129W,6.732234174,6.669920943,6.677153079,6.538939651,6.389769747
YER130C,6.886038816,6.764203587,6.750709892,6.737634286,6.477856388
YER131W,11.98229175,11.61863248,11.75428207,11.91432677,11.05630983
YER132C,8.01187283,8.201190737,8.095022158,8.009813862,8.242218777
YER133W,10.53183719,10.32633965,10.51836778,10.36007765,10.24994173
YER134C,9.154546862,8.716647883,8.937312199,8.909466418,8.307511304
YER136W,10.77570158,10.13930012,10.34303133,10.38441612,10.61023368
YER137C,7.972226301,7.675460555,7.591170291,7.725968566,7.68292471
YER138W-A,12.08657293,12.76931775,12.46365919,12.54882533,12.19491955
YER139C,7.540411847,7.281051642,7.520617067,7.617003482,7.490364005
YER140W,7.617020929,7.751889473,7.652425223,7.886514829,7.654495606
YER141W,10.03855254,10.51231943,10.60097964,10.19735405,9.937737552
YER142C,8.793820593,8.90200171,8.979585938,9.0404726,9.382059787
YER143W,8.9971629,9.2757112,9.120649019,9.203529455,9.685132717
YER144C,7.945199717,8.197567769,8.078537336,8.261294984,8.70735547
YER145C,11.38454076,11.50428404,11.29308896,11.42077293,9.46554672
YER146W,10.58721692,10.35361791,10.22401928,10.09494733,9.348947635
