,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YBR176W,0.15635027,0.028426252,0.092496276,0.105919954,0.267581319
YBR177C,0.101862393,0.087361706,0.068928454,0.08472462,0.316058738
YBR179C,0.142601921,0.164407669,0.083045556,0.074404994,0.117906656
YBR180W,0.180607776,0.116915409,0.161540924,0.223459032,0.051999277
YBR181C,0.058394079,0.121598744,0.051764588,0.10076313,0.132000124
YBR182C,0.197661909,0.117569535,0.149860847,0.29544402,0.332481981
YBR182C-A,0.058544914,0.059549993,0.081690773,0.069133236,0.113860918
YBR183W,0.447164327,0.216138526,0.18595136,0.476227223,0.591036476
YBR184W,0.05463583,0.070899176,0.062222498,0.109245864,0.108586812
YBR185C,0.129251129,0.075745226,0.061365086,0.158697306,0.186875081
YBR186W,0.094483677,0.071286562,0.042824689,0.059888121,0.249209215
YBR187W,0.107676068,0.137827124,0.040945283,0.026524059,0.094393431
YBR188C,0.12489276,0.037596599,0.028257638,0.177569329,0.230777626
YBR189W,0.068397562,0.235669065,0.083029224,0.156827151,0.122827819
YBR191W,0.044020641,0.151170775,0.064002581,0.100326588,0.115719362
YBR192W,0.165485202,0.12603957,0.06192978,0.159759833,0.168959847
YBR193C,0.087695859,0.064724365,0.082107049,0.167002933,0.250779812
YBR194W,0.184502497,0.026952159,0.145022808,0.603339682,0.325695289
YBR195C,0.059870976,0.046883331,0.105374946,0.092390796,0.110550047
YBR196C,0.09411429,0.124130373,0.016773766,0.075320755,0.175436318
YBR196C-A,0.061139611,0.110136246,0.123759486,0.183726428,0.110498306
YBR196C-B,0.102541607,0.088598323,0.045666932,0.25241577,0.091726588
YBR197C,0.074938492,0.131773051,0.126767543,0.231975978,0.122445921
YBR198C,0.112717837,0.093405124,0.087666407,0.173555043,0.221472335
YBR199W,0.070152455,0.116655394,0.05503828,0.085561287,0.125451341
YBR200W,0.151351839,0.091355231,0.096067913,0.191805991,0.303009026
YBR200W-A,0.16836622,0.067002031,0.040839513,0.103183211,0.082463502
YBR201W,0.072133985,0.213552889,0.109754941,0.05219944,0.183796051
YBR202W,0.134221756,0.055585318,0.052683798,0.103599825,0.209363143
YBR203W,0.188691628,0.282072525,0.132805784,0.225269301,0.464108736
YBR204C,0.230032563,0.110877607,0.131171141,0.232765898,0.305995273
YBR205W,0.098415038,0.076572462,0.044613594,0.166654604,0.265348407
YBR207W,0.22142648,0.072289448,0.075277602,0.07202058,0.064803697
YBR208C,0.119065304,0.211325969,0.319098664,0.096183737,0.73833919
YBR210W,0.137881144,0.065840014,0.153133079,0.410238491,0.279861624
YBR211C,0.127057233,0.262613139,0.142055534,0.09082071,0.154003108
YBR212W,0.142899465,0.07994386,0.082630151,0.145315964,0.32802742
YBR213W,0.152185085,0.165343169,0.076126426,0.235840856,0.524392226
YBR214W,0.267793232,0.353069994,0.091632311,0.537605299,0.318185423
YBR215W,0.081557122,0.029260517,0.094054326,0.190352399,0.202781836
YBR216C,0.090849333,0.081964459,0.076994696,0.111073414,0.114307625
YBR217W,0.082756598,0.124886668,0.074695686,0.078521075,0.131702853
YBR218C,0.107607056,0.044925185,0.077627078,0.091480788,0.246003865
YBR219C,0.168266863,0.134244332,0.121946612,0.221984768,0.259185243
YBR220C,0.137799123,0.095459634,0.06416783,0.211729528,0.148971764
YBR221C,0.16523134,0.06437253,0.035784709,0.138939986,0.12268091
YBR221W-A,0.057034444,0.060359835,0.047960863,0.089384405,0.077362402
YBR222C,0.245731155,0.181449775,0.122021607,0.058840946,0.417530578
YBR223C,0.105140218,0.150999765,0.116187156,0.099206101,0.259366179
YBR225W,0.162051232,0.189070848,0.080758735,0.114811658,0.322042067
YBR227C,0.123353929,0.128244884,0.077811054,0.176387614,0.237392609
YBR228W,0.09849859,0.114436924,0.129125582,0.165058016,0.1970332
YBR229C,0.188758619,0.108989208,0.110049787,0.053883722,0.193755164
YBR230C,0.151515236,0.216714235,0.094189655,0.228599761,0.255092283
YBR230W-A,0.122254599,0.155342949,0.119844019,0.268002479,0.134255045
YBR231C,0.084832052,0.03742564,0.038792645,0.033662913,0.051185444
YBR233W,0.127403364,0.117286256,0.158111253,0.153984587,0.085478983
YBR233W-A,0.086033879,0.108815158,0.086571499,0.327589247,0.2429981
YBR234C,0.099700524,0.069627828,0.052463858,0.218147256,0.217995401
YBR235W,0.11651762,0.098036496,0.143870904,0.074776392,0.278833789
YBR236C,0.115159439,0.07107722,0.077647317,0.166184598,0.129050241
YBR237W,0.055785151,0.063063648,0.053774764,0.080996537,0.152357741
YBR238C,0.172649617,0.206906777,0.113199562,0.531039887,0.219502164
YBR239C,0.075881124,0.135144543,0.071896938,0.239299851,0.080705087
YBR240C,0.229731381,0.070995762,0.09507085,0.315792187,0.12776375
YBR241C,0.08770773,0.14363909,0.169913976,0.318645129,0.262803793
YBR242W,0.381430559,0.119935016,0.089273196,0.326222021,0.178220092
YBR243C,0.107641563,0.116525704,0.046838244,0.150700905,0.133081588
YBR244W,0.09596313,0.063118541,0.123986809,0.168544654,0.230002944
YBR245C,0.097177454,0.071500101,0.080705725,0.159501798,0.088225537
YBR246W,0.03104028,0.128994262,0.07268177,0.160536529,0.088105619
YBR247C,0.115866092,0.407766861,0.12097376,0.560617088,0.643010056
YBR248C,0.152859638,0.089346923,0.071623228,0.321749976,0.341406423
YBR249C,0.015077076,0.156710726,0.080403712,0.206680068,0.484343749
YBR250W,0.072172681,0.107388689,0.094460195,0.119661901,0.169733204
YBR251W,0.05397827,0.025239388,0.086386756,0.093179462,0.04035643
YBR252W,0.184122605,0.085402863,0.098011796,0.123108967,0.15765103
YBR253W,0.167165142,0.130788987,0.126568973,0.117541672,0.192297897
YBR254C,0.085669129,0.292022201,0.11333486,0.275998852,0.237928823
YBR255C-A,0.167663231,0.077559477,0.069863687,0.314046571,0.316181588
YBR255W,0.097981554,0.075051728,0.094662885,0.176952998,0.216238357
YBR256C,0.09324308,0.081764605,0.049583287,0.178353632,0.587856385
YBR257W,0.129421061,0.034396182,0.088492041,0.226402937,0.062108624
YBR258C,0.096104656,0.051824626,0.164611537,0.277031785,0.130058332
YBR259W,0.157034389,0.065854672,0.129669439,0.238317385,0.05714327
YBR260C,0.300651514,0.066112931,0.051025851,0.344995583,0.18480184
YBR261C,0.137251072,0.112647558,0.07716031,0.176745833,0.214791181
YBR262C,0.099187086,0.086301123,0.063639482,0.196335865,0.121088009
YBR263W,0.081232801,0.060338917,0.078529786,0.028899009,0.032531337
YBR264C,0.282949691,0.118917011,0.099743083,0.177480115,0.154403905
YBR265W,0.067951035,0.123282666,0.049326176,0.099740137,0.121668342
YBR267W,0.065287044,0.224671898,0.167488884,0.548271308,0.690776526
YBR268W,0.123419866,0.176347195,0.057457081,0.334440408,0.266831908
YBR269C,0.122550898,0.104014628,0.068659913,0.329414864,0.30443505
YBR270C,0.082372734,0.097504227,0.146813546,0.126363759,0.073512355
YBR271W,0.133982291,0.068065712,0.05327201,0.472439775,0.417654592
YBR272C,0.066186793,0.079273542,0.127955844,0.20199548,0.342102268
YBR273C,0.071469525,0.079193832,0.084322013,0.075366409,0.177621938
YBR274W,0.24850472,0.04325087,0.061856738,0.087748414,0.199674835
YBR275C,0.219125847,0.210601385,0.106260372,0.334632855,0.22308444
YBR276C,0.04713381,0.06624864,0.049998546,0.057169934,0.066680966
YBR278W,0.128470265,0.062294229,0.102196823,0.050018372,0.194433131
YBR279W,0.133544137,0.119184026,0.101861374,0.22437186,0.141128973
YBR280C,0.064056399,0.277453195,0.124160294,0.31835406,0.57586139
YBR281C,0.131574018,0.074316195,0.069920784,0.092123256,0.120711172
YBR282W,0.093204022,0.042153059,0.049129888,0.204062662,0.243140985
YBR283C,0.06194942,0.122612645,0.089254138,0.051837459,0.178838877
YBR284W,0.100080895,0.200849181,0.089222891,0.23251123,0.220710753
YBR285W,0.327148414,0.386401923,0.187620012,0.446344176,0.338594519
YBR286W,0.208886628,0.075924519,0.077051096,0.126917415,0.24919492
YBR287W,0.117876722,0.268318653,0.150952639,0.250455225,0.063981637
YBR288C,0.077159115,0.046762798,0.084508386,0.077747519,0.043402935
YBR289W,0.067636528,0.100342303,0.071465118,0.04589975,0.051600157
YBR290W,0.189320005,0.146757223,0.105926336,0.151415524,0.223582714
YBR291C,0.037338953,0.184706505,0.119820329,0.338765822,0.611289848
YBR293W,0.07429473,0.053802548,0.158629921,0.076514323,0.263412132
YBR294W,0.059737233,0.109466373,0.058071903,0.195344048,0.226421532
YBR295W,0.153162107,0.292351256,0.154378805,0.231554846,0.541392113
YBR296C,0.197336219,0.260272222,0.033856461,0.285900397,0.32652426
YBR296C-A,0.04323979,0.11910058,0.108330185,0.123906454,0.154231775
YBR297W,0.075827414,0.128170288,0.113106736,0.244445536,0.229235867
YBR298C,0.141588132,0.073464261,0.18803223,0.351429328,0.591647953
YBR298C-A,0.339201952,0.054456559,0.109649071,0.047471914,0.436189658
YBR299W,0.182839318,0.121859166,0.088286486,0.118325282,0.617645237
YBR301W,1.404146699,0.140505889,0.257200118,0.192565029,0.867631643
YBR302C,0.135047244,0.045057727,0.053786082,0.21322458,0.28332513
YCL001W,0.064691978,0.13949913,0.161170725,0.202574741,0.214467247
YCL001W-A,0.075456987,0.073578985,0.055350378,0.053018248,0.135237728
YCL001W-B,0.008039167,0.072819605,0.05673547,0.015681044,0.073898409
YCL002C,0.218675483,0.051057934,0.111357847,0.183958879,0.216554661
YCL004W,0.105615886,0.165327327,0.061128866,0.21214209,0.203463484
YCL005W,0.056176702,0.082463773,0.03030713,0.046297897,0.180125241
YCL005W-A,0.175566035,0.071717831,0.110283877,0.244765855,0.161683919
YCL008C,0.119473901,0.106687408,0.131914585,0.111911438,0.177811138
YCL009C,0.031166299,0.120520723,0.074039862,0.054739513,0.308465848
YCL010C,0.052739695,0.146159443,0.120548948,0.189878941,0.153132914
YCL011C,0.076475374,0.10711764,0.108347162,0.192492857,0.147712175
YCL012C,0.25826018,0.119059079,0.120212974,0.443442311,0.304492042
YCL014W,0.101939174,0.178630371,0.093092838,0.200476548,0.196311709
YCL016C,0.076223097,0.052761022,0.049673513,0.164338943,0.046948339
YCL017C,0.076286052,0.222593832,0.095964616,0.131724091,0.095877307
YCL018W,0.09582562,0.104982379,0.076440387,0.03854624,0.25011395
YCL021W-A,0.72215656,0.149604834,0.175771093,0.048813753,0.203084831
YCL024W,0.106370845,0.064540779,0.0662601,0.137841828,0.105373482
YCL025C,0.896582203,0.454009732,0.33049017,0.249576959,0.290522677
YCL026C-A,0.34858225,0.173108694,0.200745465,0.327978307,0.232881719
YCL026C-B,0.218989386,0.101890896,0.07818053,0.073441953,0.347761179
YCL027W,0.404968966,0.108790172,0.101332388,0.03572996,0.754329009
YCL028W,0.045041984,0.117105607,0.069078974,0.068187721,0.11478696
YCL029C,0.136121994,0.040060488,0.078273298,0.189735711,0.20140952
YCL030C,0.067876904,0.058800558,0.047327126,0.163985763,0.512843039
YCL031C,0.131074455,0.190036964,0.107811596,0.370351344,0.1559289
YCL032W,0.109662778,0.212290479,0.068212565,0.111072099,0.152959094
YCL033C,0.204119045,0.237951467,0.126316472,0.55987845,0.292489341
YCL034W,0.053840775,0.193719937,0.09453266,0.071189002,0.125900863
YCL035C,0.156102907,0.058421564,0.071163817,0.297697477,0.270501962
YCL036W,0.090459243,0.379048107,0.134018718,0.902329648,0.979319375
YCL037C,0.269426419,0.403123101,0.114345588,0.471386419,0.535826554
YCL038C,0.264814564,0.147519928,0.159288836,0.342920516,0.347477226
YCL039W,0.146390791,0.092608561,0.131801741,0.188445369,0.386663348
YCL040W,0.178581162,0.191903684,0.105890505,0.216422749,0.290204177
YCL042W,0.045651813,0.105318814,0.087054085,0.119718015,0.159717117
YCL043C,0.108354479,0.082268256,0.042259789,0.034416944,0.037076518
YCL044C,0.130654593,0.113901239,0.08731009,0.066997895,0.189679231
YCL045C,0.093679975,0.063763787,0.068480198,0.090052019,0.07560432
YCL047C,0.07992329,0.106420076,0.074048818,0.16931376,0.120845736
YCL048W,0.058044309,0.072513582,0.073875762,0.180332193,0.083182921
YCL049C,0.201807236,0.118301178,0.075770339,0.277673247,0.151065978
YCL050C,0.055628856,0.097048919,0.118622497,0.071924149,0.18889598
YCL051W,0.038904913,0.100995072,0.111956099,0.116878086,0.151513066
YCL052C,0.077453991,0.074070138,0.078425807,0.204145809,0.111746888
YCL054W,0.140475564,0.474269101,0.117162289,0.560128023,0.734156588
YCL055W,0.104855567,0.163059283,0.058504347,0.150183048,0.07425083
YCL056C,0.090695976,0.070153944,0.128366135,0.153745065,0.207057218
YCL057C-A,0.180751254,0.096170043,0.084496521,0.120515426,0.27950642
YCL057W,0.115006198,0.043725202,0.038345836,0.077097162,0.071684258
YCL058C,0.1506519,0.233631768,0.132570057,0.165308149,0.173913942
YCL059C,0.076603313,0.36580049,0.109656542,0.439345418,0.514644344
YCL061C,0.071632908,0.201626315,0.077978858,0.106616722,0.195448762
YCL063W,0.142119883,0.278049785,0.109663976,0.096329511,0.1615555
YCL064C,0.15010104,0.030980731,0.087284271,0.034137681,1.279835323
YCL066W,0.139981407,0.080543765,0.176648922,0.009562982,0.088523946
YCL068C,0.140241238,0.225525144,0.154392607,0.142479104,0.285233545
YCL069W,0.233277046,0.130879044,0.047062,0.246788668,0.404396019
YCL073C,0.177854674,0.039165771,0.084288395,0.085795406,0.203057783
YCR002C,0.088063199,0.113126821,0.062313173,0.225388392,0.214238023
YCR003W,0.123033999,0.031292364,0.065202359,0.061127442,0.212788329
YCR004C,0.111324503,0.070090238,0.043588215,0.186446473,0.164119119
YCR005C,0.182329274,0.23483525,0.20114291,0.431547429,0.161919964
YCR007C,0.196817318,0.162078999,0.092533281,0.120799065,0.166331015
YCR008W,0.12495291,0.103087456,0.085783702,0.214903355,0.169214928
YCR009C,0.115442188,0.06580019,0.085038467,0.145040361,0.222707159
YCR010C,0.601271555,0.499699487,0.332724959,0.86071636,0.719052035
YCR011C,0.115402816,0.158253649,0.08992491,0.333143738,0.130672857
YCR012W,0.113156685,0.122581893,0.040403899,0.166290812,0.163382696
YCR014C,0.305642409,0.099854613,0.089177247,0.176502603,0.373221817
YCR015C,0.022772196,0.103591767,0.127997454,0.074310161,0.297738737
YCR016W,0.101637924,0.244904018,0.139120718,0.477852952,0.615489356
YCR017C,0.210905376,0.032948987,0.07652288,0.10719725,0.282063043
YCR018C,0.295520222,0.087032424,0.062241092,0.25638695,0.267500558
YCR019W,0.15058834,0.133881897,0.083910088,0.036806509,0.16531364
YCR020C,0.189728855,0.205478826,0.165841942,0.383542316,0.112824111
YCR020C-A,0.164741509,0.196870082,0.206061076,0.518991116,0.316805246
YCR020W-B,0.039637558,0.232424987,0.171975446,0.239759437,0.091612436
YCR021C,0.69389574,0.409442233,0.599450962,0.734518587,1.252385877
YCR023C,0.159019853,0.13054471,0.071176115,0.117085357,0.052336756
YCR024C,0.141711829,0.084520552,0.107311995,0.031970859,0.206870328
YCR024C-A,0.224380794,0.182653168,0.109169271,0.148331329,0.192410644
YCR024C-B,0.170581223,0.116044319,0.090952875,0.077514866,0.033382284
YCR026C,0.324991222,0.070061732,0.156600019,0.046429769,0.124056303
YCR027C,0.122545686,0.112725114,0.097888849,0.171121893,0.149799267
YCR028C,0.109904997,0.231353799,0.116648239,0.112377541,0.266252745
YCR028C-A,0.073630162,0.149834108,0.085758612,0.209939699,0.204387082
YCR030C,0.139515489,0.143079088,0.074487625,0.17847831,0.242590756
YCR031C,0.074120387,0.093106525,0.07435202,0.083387962,0.052632297
YCR032W,0.210508285,0.097126652,0.102726669,0.12384263,0.193054133
YCR033W,0.122557564,0.031383591,0.071316366,0.123769598,0.070953846
YCR034W,0.17371499,0.210141705,0.117842045,0.226353395,0.235625951
YCR035C,0.03444667,0.120554338,0.068008628,0.32479829,0.176157476
YCR036W,0.176342642,0.07600988,0.053564958,0.200512419,0.211872438
YCR037C,0.125443731,0.166816062,0.09405631,0.283357277,0.146257373
YCR038C,0.216443992,0.157888571,0.102675841,0.225389077,0.164301841
YCR042C,0.158386652,0.098137963,0.112132267,0.125618873,0.168770358
YCR043C,0.278475651,0.100929288,0.101809985,0.262716633,0.187859695
YCR044C,0.134795056,0.158642915,0.075916302,0.144914315,0.185230038
YCR045C,0.118318637,0.079689865,0.169104791,0.098700376,0.101260569
YCR046C,0.160740856,0.238521905,0.079015321,0.21345028,0.232312202
YCR047C,0.105156995,0.249938251,0.065717257,0.516205078,0.364617216
YCR048W,0.304528984,0.247541134,0.187151853,0.123208794,0.176268433
YCR051W,0.222212643,0.113286782,0.100937797,0.109074806,0.174479465
YCR052W,0.11522179,0.069591392,0.032266728,0.205023461,0.083052824
YCR053W,0.081810763,0.148050706,0.049044289,0.180466374,0.304603665
YCR054C,0.127043535,0.317688327,0.115246429,0.234954789,0.071803194
YCR057C,0.121498614,0.430420011,0.119858168,0.664983332,0.628633222
YCR059C,0.155961425,0.085112536,0.170626504,0.403613865,0.34994394
YCR060W,0.178558963,0.10301377,0.124581051,0.19641522,0.088442268
YCR061W,0.083928914,0.521941057,0.156722236,0.344845671,0.479314245
YCR063W,0.174243441,0.11581047,0.186993796,0.1907972,0.309191801
YCR065W,0.115173591,0.358132687,0.147572153,0.30683841,0.188877139
YCR066W,0.096532351,0.054703617,0.068384271,0.247750531,0.030902162
YCR067C,0.110847021,0.040234266,0.113170518,0.058383706,0.116448702
YCR068W,0.211066691,0.305996623,0.172305602,0.242853458,0.455722736
YCR069W,0.180375303,0.125149136,0.105609488,0.176564807,0.122463969
YCR071C,0.085128977,0.093188069,0.100104836,0.174929015,0.106965152
YCR072C,0.14431062,0.446658624,0.150902277,0.78848763,0.709523611
YCR073C,0.210604778,0.129859516,0.105369209,0.099854378,0.314977129
YCR073W-A,0.135955507,0.122252552,0.089304825,0.130194223,0.147317839
YCR075C,0.145246423,0.148555164,0.168599341,0.360184866,0.404398572
YCR075W-A,0.192758366,0.040782417,0.132789337,0.589353751,0.360080806
YCR076C,0.059759569,0.115516325,0.089474815,0.158637482,0.145875544
YCR077C,0.10793353,0.035926661,0.100982156,0.127814315,0.143169486
YCR079W,0.0438286,0.207022079,0.126752596,0.201004384,0.22334114
YCR081W,0.24453145,0.129575644,0.113097737,0.254501397,0.148961487
YCR082W,0.033627564,0.083737256,0.088572802,0.257427992,0.374950311
YCR083W,0.187613457,0.278051017,0.213531375,0.665472254,0.582057322
YCR084C,0.160829896,0.137296066,0.062507963,0.160179136,0.117845453
YCR086W,0.212969068,0.052806062,0.069485961,0.060547276,0.07502607
YCR087C-A,0.161956087,0.378011159,0.090724686,0.554947467,0.884416702
YCR088W,0.126336672,0.136702668,0.125158989,0.209078916,0.173286639
YCR089W,0.200039376,0.139647785,0.066286991,0.27405911,0.522005722
YCR090C,0.200408119,0.16071914,0.138882683,0.265737027,0.220129469
YCR091W,0.181538974,0.269343774,0.16543688,0.267651945,0.529061897
YCR092C,0.121797981,0.095523607,0.134317516,0.092718455,0.178209434
YCR093W,0.223590157,0.041932549,0.073593217,0.096859611,0.129224611
YCR094W,0.071994006,0.050759516,0.060150204,0.05198848,0.11652336
YCR095C,0.096526026,0.044422275,0.093509981,0.101710147,0.121498692
YCR096C,0.157679328,0.12024222,0.08016109,0.074661554,0.050968173
YCR097W,0.02307628,0.075262352,0.072855865,0.029878818,0.036030507
YCR098C,0.155640628,0.165296298,0.058642346,0.10936354,0.09748831
YCR099C,0.043527522,0.166199763,0.150594715,0.192385211,0.199557395
YCR100C,0.164188979,0.169635199,0.201111379,0.091486399,0.080099845
YCR101C,0.064062331,0.111617674,0.037602129,0.153412225,0.102443084
YCR102C,0.700063871,0.195091893,0.20070801,0.148381286,0.077351931
YCR104W,2.645425349,0.234224657,0.423240259,0.277965817,0.993056559
YCR105W,0.07049914,0.098232983,0.101636129,0.073190994,0.05528632
YCR106W,0.067174938,0.082525546,0.112426911,0.082237161,0.164159912
YCR107W,0.095941554,0.136030218,0.048765134,0.081698971,0.160580979
YCR108C,0.148755422,0.21329586,0.201719907,0.110131812,0.19183236
YDL001W,0.164485135,0.24322069,0.101647488,0.098754784,0.098896825
YDL002C,0.154934075,0.074770971,0.11813039,0.087984722,0.229393496
YDL003W,0.040669169,0.145926026,0.124560743,0.15137146,0.504544959
YDL004W,0.123036227,0.047436855,0.039659599,0.126450835,0.204938857
YDL005C,0.06926253,0.109799853,0.1109798,0.074915385,0.021145483
YDL006W,0.140983084,0.075576589,0.063477415,0.108561288,0.088654307
YDL007W,0.066996277,0.057814278,0.068841096,0.039907657,0.106013042
YDL008W,0.155484835,0.046976455,0.083226771,0.167151081,0.162611789
YDL010W,0.139741213,0.192549887,0.077211732,0.197184458,0.068438425
YDL012C,0.198569546,0.166953495,0.086745439,0.118355194,0.169093683
YDL013W,0.06936595,0.09378732,0.081012524,0.151352037,0.083315571
YDL014W,0.064894648,0.289797958,0.115531705,0.45281745,0.609801037
YDL015C,0.098686794,0.097367997,0.116549286,0.125428391,0.172029438
YDL017W,0.073918459,0.144976636,0.086603029,0.087070743,0.147306803
